pop ind_index status phen migr_rate mut_rate recomb_rate fitness_width output_gen rep
0 156 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 157 F 0.266864 0.001 1e-06 1e-06 5 2500 0
0 158 F 0.142608 0.001 1e-06 1e-06 5 2500 0
0 159 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 160 F 0.149118 0.001 1e-06 1e-06 5 2500 0
0 161 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 162 F 0.235387 0.001 1e-06 1e-06 5 2500 0
0 163 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 164 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 165 F 0.280654 0.001 1e-06 1e-06 5 2500 0
0 166 F 0.201732 0.001 1e-06 1e-06 5 2500 0
0 167 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 168 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 169 F 0.244616 0.001 1e-06 1e-06 5 2500 0
0 170 F 0.211292 0.001 1e-06 1e-06 5 2500 0
0 171 F 0.17452 0.001 1e-06 1e-06 5 2500 0
0 172 F 0.257402 0.001 1e-06 1e-06 5 2500 0
0 173 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 174 F 0.183609 0.001 1e-06 1e-06 5 2500 0
0 175 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 176 F 0.323605 0.001 1e-06 1e-06 5 2500 0
0 177 F 0.235387 0.001 1e-06 1e-06 5 2500 0
0 178 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 179 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 180 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 181 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 182 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 183 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 184 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 185 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 186 F 0.294076 0.001 1e-06 1e-06 5 2500 0
0 187 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 188 F 0.183609 0.001 1e-06 1e-06 5 2500 0
0 189 F 0.183609 0.001 1e-06 1e-06 5 2500 0
0 190 F 0.323605 0.001 1e-06 1e-06 5 2500 0
0 191 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 192 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 193 F 0.21747 0.001 1e-06 1e-06 5 2500 0
0 194 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 195 F 0.149118 0.001 1e-06 1e-06 5 2500 0
0 196 F 0.235387 0.001 1e-06 1e-06 5 2500 0
0 197 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 198 F 0.337395 0.001 1e-06 1e-06 5 2500 0
0 199 F 0.201665 0.001 1e-06 1e-06 5 2500 0
0 200 F 0.294076 0.001 1e-06 1e-06 5 2500 0
0 201 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 202 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 203 F 0.235387 0.001 1e-06 1e-06 5 2500 0
0 204 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 205 F 0.280654 0.001 1e-06 1e-06 5 2500 0
0 206 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 207 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 208 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 209 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 210 F 0.20822 0.001 1e-06 1e-06 5 2500 0
0 211 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 212 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 213 F 0.214083 0.001 1e-06 1e-06 5 2500 0
0 214 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 215 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 216 F 0.147038 0.001 1e-06 1e-06 5 2500 0
0 217 F 0.235387 0.001 1e-06 1e-06 5 2500 0
0 218 F 0.199348 0.001 1e-06 1e-06 5 2500 0
0 219 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 220 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 221 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 222 F 0.337395 0.001 1e-06 1e-06 5 2500 0
0 223 F 0.205858 0.001 1e-06 1e-06 5 2500 0
0 224 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 225 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 226 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 227 F 0.205858 0.001 1e-06 1e-06 5 2500 0
0 228 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 229 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 230 F 0.149118 0.001 1e-06 1e-06 5 2500 0
0 231 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 232 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 233 F 0.294076 0.001 1e-06 1e-06 5 2500 0
0 234 F 0.199348 0.001 1e-06 1e-06 5 2500 0
0 235 F 0.215087 0.001 1e-06 1e-06 5 2500 0
0 236 F 0.122742 0.001 1e-06 1e-06 5 2500 0
0 237 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 238 F 0.211292 0.001 1e-06 1e-06 5 2500 0
0 239 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 240 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 241 F 0.199348 0.001 1e-06 1e-06 5 2500 0
0 242 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 243 F 0.251126 0.001 1e-06 1e-06 5 2500 0
0 244 F 0.205858 0.001 1e-06 1e-06 5 2500 0
0 245 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 246 F 0.251126 0.001 1e-06 1e-06 5 2500 0
0 247 F 0.353133 0.001 1e-06 1e-06 5 2500 0
0 248 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 249 F 0.142608 0.001 1e-06 1e-06 5 2500 0
0 250 F 0.183609 0.001 1e-06 1e-06 5 2500 0
0 251 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 252 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 253 F 0.237336 0.001 1e-06 1e-06 5 2500 0
0 254 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 255 F 0.183609 0.001 1e-06 1e-06 5 2500 0
0 256 F 0.205858 0.001 1e-06 1e-06 5 2500 0
0 257 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 258 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 259 F 0.337395 0.001 1e-06 1e-06 5 2500 0
0 260 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 261 F 0.138813 0.001 1e-06 1e-06 5 2500 0
0 262 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 263 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 264 F 0.154552 0.001 1e-06 1e-06 5 2500 0
0 265 F 0.323605 0.001 1e-06 1e-06 5 2500 0
0 266 F 0.337395 0.001 1e-06 1e-06 5 2500 0
0 267 F 0.228877 0.001 1e-06 1e-06 5 2500 0
0 268 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 269 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 270 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 271 F 0.247577 0.001 1e-06 1e-06 5 2500 0
0 272 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 273 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 274 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 275 F 0.258405 0.001 1e-06 1e-06 5 2500 0
0 276 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 277 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 278 F 0.21747 0.001 1e-06 1e-06 5 2500 0
0 279 F 0.148884 0.001 1e-06 1e-06 5 2500 0
0 280 F 0.251126 0.001 1e-06 1e-06 5 2500 0
0 281 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 282 F 0.183609 0.001 1e-06 1e-06 5 2500 0
0 283 F 0.240821 0.001 1e-06 1e-06 5 2500 0
0 284 F 0.260789 0.001 1e-06 1e-06 5 2500 0
0 285 F 0.249526 0.001 1e-06 1e-06 5 2500 0
0 286 F 0.211292 0.001 1e-06 1e-06 5 2500 0
0 287 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 288 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 289 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 290 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 291 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 292 F 0.323605 0.001 1e-06 1e-06 5 2500 0
0 293 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 294 F 0.0660019 0.001 1e-06 1e-06 5 2500 0
0 295 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 296 F 0.142608 0.001 1e-06 1e-06 5 2500 0
0 297 F 0.249526 0.001 1e-06 1e-06 5 2500 0
0 298 F 0.228877 0.001 1e-06 1e-06 5 2500 0
0 299 F 0.213138 0.001 1e-06 1e-06 5 2500 0
0 300 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 301 F 0.17452 0.001 1e-06 1e-06 5 2500 0
0 302 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 303 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 304 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 305 F 0.229822 0.001 1e-06 1e-06 5 2500 0
0 306 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 307 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 308 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 309 F 0.126869 0.001 1e-06 1e-06 5 2500 0
0 310 F 0.205858 0.001 1e-06 1e-06 5 2500 0
0 311 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 312 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 313 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 314 F 0.142608 0.001 1e-06 1e-06 5 2500 0
0 315 F 0.199348 0.001 1e-06 1e-06 5 2500 0
0 316 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 317 F 0.205858 0.001 1e-06 1e-06 5 2500 0
0 318 F 0.214083 0.001 1e-06 1e-06 5 2500 0
0 319 F 0.142608 0.001 1e-06 1e-06 5 2500 0
0 320 F 0.126869 0.001 1e-06 1e-06 5 2500 0
0 321 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 322 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 323 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 324 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 325 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 326 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 327 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 328 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 329 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 330 F 0.258405 0.001 1e-06 1e-06 5 2500 0
0 331 F 0.138813 0.001 1e-06 1e-06 5 2500 0
0 332 F 0.213138 0.001 1e-06 1e-06 5 2500 0
0 333 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 334 F 0.20261 0.001 1e-06 1e-06 5 2500 0
0 335 F 0.156398 0.001 1e-06 1e-06 5 2500 0
0 336 F 0.235387 0.001 1e-06 1e-06 5 2500 0
0 337 F 0.251126 0.001 1e-06 1e-06 5 2500 0
0 338 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 339 F 0.228877 0.001 1e-06 1e-06 5 2500 0
0 340 F 0.205858 0.001 1e-06 1e-06 5 2500 0
0 341 F 0.127586 0.001 1e-06 1e-06 5 2500 0
0 342 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 343 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 344 F 0.0820725 0.001 1e-06 1e-06 5 2500 0
0 345 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 346 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 347 F 0.246999 0.001 1e-06 1e-06 5 2500 0
0 348 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 349 F 0.103246 0.001 1e-06 1e-06 5 2500 0
0 350 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 351 F 0.183609 0.001 1e-06 1e-06 5 2500 0
0 352 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 353 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 354 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 355 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 356 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 357 F 0.235387 0.001 1e-06 1e-06 5 2500 0
0 358 F 0.213138 0.001 1e-06 1e-06 5 2500 0
0 359 F 0.168342 0.001 1e-06 1e-06 5 2500 0
0 360 F 0.353133 0.001 1e-06 1e-06 5 2500 0
0 361 F 0.263316 0.001 1e-06 1e-06 5 2500 0
0 362 F 0.251126 0.001 1e-06 1e-06 5 2500 0
0 363 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 364 F 0.227873 0.001 1e-06 1e-06 5 2500 0
0 365 F 0.235387 0.001 1e-06 1e-06 5 2500 0
0 366 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 367 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 368 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 369 F 0.195554 0.001 1e-06 1e-06 5 2500 0
0 370 F 0.195554 0.001 1e-06 1e-06 5 2500 0
0 371 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 372 F 0.21747 0.001 1e-06 1e-06 5 2500 0
0 373 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 374 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 375 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 376 F 0.205858 0.001 1e-06 1e-06 5 2500 0
0 377 F 0.225082 0.001 1e-06 1e-06 5 2500 0
0 378 F 0.221597 0.001 1e-06 1e-06 5 2500 0
0 379 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 380 F 0.183609 0.001 1e-06 1e-06 5 2500 0
0 381 F 0.183609 0.001 1e-06 1e-06 5 2500 0
0 382 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 383 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 384 F 0.294076 0.001 1e-06 1e-06 5 2500 0
0 385 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 386 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 387 F 0.195554 0.001 1e-06 1e-06 5 2500 0
0 388 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 389 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 390 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 391 F 0.142608 0.001 1e-06 1e-06 5 2500 0
0 392 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 393 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 394 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 395 F 0.235387 0.001 1e-06 1e-06 5 2500 0
0 396 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 397 F 0.183609 0.001 1e-06 1e-06 5 2500 0
0 398 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 399 F 0.199348 0.001 1e-06 1e-06 5 2500 0
0 400 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 401 F 0.251126 0.001 1e-06 1e-06 5 2500 0
0 402 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 403 F 0.183609 0.001 1e-06 1e-06 5 2500 0
0 404 F 0.235387 0.001 1e-06 1e-06 5 2500 0
0 405 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 406 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 407 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 408 F 0.0636185 0.001 1e-06 1e-06 5 2500 0
0 409 F 0.205858 0.001 1e-06 1e-06 5 2500 0
0 410 F 0.251126 0.001 1e-06 1e-06 5 2500 0
0 411 F 0.158346 0.001 1e-06 1e-06 5 2500 0
0 412 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 413 F 0.190837 0.001 1e-06 1e-06 5 2500 0
0 414 F 0.337395 0.001 1e-06 1e-06 5 2500 0
0 415 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 416 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 417 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 418 F 0.244616 0.001 1e-06 1e-06 5 2500 0
0 419 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 420 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 421 F 0.205858 0.001 1e-06 1e-06 5 2500 0
0 422 F 0.251126 0.001 1e-06 1e-06 5 2500 0
0 423 F 0.173081 0.001 1e-06 1e-06 5 2500 0
0 424 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 425 F 0.292127 0.001 1e-06 1e-06 5 2500 0
0 426 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 427 F 0.307866 0.001 1e-06 1e-06 5 2500 0
0 428 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 429 F 0.237336 0.001 1e-06 1e-06 5 2500 0
0 430 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 431 F 0.199348 0.001 1e-06 1e-06 5 2500 0
0 432 F 0.262599 0.001 1e-06 1e-06 5 2500 0
0 433 F 0.278337 0.001 1e-06 1e-06 5 2500 0
0 434 F 0.221597 0.001 1e-06 1e-06 5 2500 0
